A0A829FGI3	A0A829FGI3_ENTFC	unreviewed	M protein trans-acting positive regulator	SSM_02080	Enterococcus faecium EnGen0192	517
M3SGT1	M3SGT1_HELPX	unreviewed	M protein repeat protein	HMPREF1431_01183	Helicobacter pylori GAMchJs106B	254
M3PCS5	M3PCS5_HELPX	unreviewed	M protein repeat protein (Fragment)	HMPREF1408_00893	Helicobacter pylori GAM245Ai	212
A0A1C4RC24	A0A1C4RC24_9ACTN	unreviewed	Type I restriction enzyme M protein	GA0115246_114506	Streptomyces sp. SolWspMP-sol7th	676
A0A840KY35	A0A840KY35_STAHO	unreviewed	Type I restriction enzyme M protein (EC 2.1.1.72)	HNO90_001953	Staphylococcus hominis	533
A0A174QHX0	A0A174QHX0_9FIRM	unreviewed	Probable type I restriction enzyme BthVORF4518P M protein (EC 2.1.1.72)	ERS852535_01537	Fusicatenibacter saccharivorans	696
A0A1I4EAK2	A0A1I4EAK2_9PROT	unreviewed	Type I restriction enzyme M protein	SAMN05216302_102629	Nitrosomonas aestuarii	502
F8DJA9	F8DJA9_STREP	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF0833_10988	Streptococcus parasanguinis (strain ATCC 15912 / DSM 6778 / CIP 104372 / LMG 14537)	491
A0A4R8GJ07	A0A4R8GJ07_9FIRM	unreviewed	Type I restriction enzyme M protein	C7954_12212	Halanaerobium congolense	698
A0A1X6WJX2	A0A1X6WJX2_9ENTE	unreviewed	M protein trans-acting positive regulator (Mga)	FM121_00780	Vagococcus fluvialis bH819	495
A0A828QJ68	A0A828QJ68_ENTFC	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9524_00179	Enterococcus faecium TX0133a01	275
A0A828QL32	A0A828QL32_ENTFC	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9524_00309	Enterococcus faecium TX0133a01	152
A0A395JNL5	A0A395JNL5_9GAMM	unreviewed	Type I restriction enzyme M protein	DFR28_101287	Arenicella xantha	717
A0A345FV39	A0A345FV39_9ENTE	unreviewed	M protein trans-acting positive regulator	EGCR1_13340	Enterococcus gilvus	500
A0A1I0ABI2	A0A1I0ABI2_9FIRM	unreviewed	Type I restriction enzyme M protein	SAMN04515652_1119	Halanaerobium congolense	698
W6VJB5	W6VJB5_9PSED	unreviewed	General secretion pathway M protein	PMI25_000576	Pseudomonas sp. GM30	182
A0A437UJP2	A0A437UJP2_ENTAV	unreviewed	M protein trans-acting positive regulator	EK398_01865	Enterococcus avium (Streptococcus avium)	500
E6VL49	E6VL49_RHOPX	unreviewed	M protein type 3	Rpdx1_2963	Rhodopseudomonas palustris (strain DX-1)	79
A0A7U6L2E9	A0A7U6L2E9_ENTAV	unreviewed	M protein trans-acting positive regulator	G15_0392	Enterococcus avium (Streptococcus avium)	486
M3QM71	M3QM71_HELPX	unreviewed	M protein repeat protein	HMPREF1418_01492	Helicobacter pylori GAM260BSi	250
E1NNF3	E1NNF3_9LACO	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9212_1010	Lactobacillus iners LactinV 03V1-b	471
A0A1G4S5V0	A0A1G4S5V0_9PSED	unreviewed	Surface presentation of antigen gene type M protein	SAMN03159424_02197	Pseudomonas sp. NFACC05-1	151
E6BG96	E6BG96_ECOLX	unreviewed	Surface presentation of antigen type M protein	HMPREF9350_01362	Escherichia coli MS 85-1	138
A0A7K3RQ48	A0A7K3RQ48_9ACTN	unreviewed	M protein (Fragment)	G3I50_03505	Streptomyces parvus	172
W6W0X0	W6W0X0_9PSED	unreviewed	General secretion pathway M protein	PMI25_001452	Pseudomonas sp. GM30	148
A0A1Y6CGH6	A0A1Y6CGH6_9HYPH	unreviewed	Type I restriction enzyme M protein	SAMN05428998_12522	Tistlia consotensis USBA 355	98
A0A377KZM3	A0A377KZM3_9ENTE	unreviewed	M protein trans-acting positive regulator	NCTC8130_00181	Enterococcus durans	506
A0A367CHB5	A0A367CHB5_9ENTE	unreviewed	M protein trans-acting positive regulator	EA71_00213	Enterococcus durans	506
A0A828LWQ5	A0A828LWQ5_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_00777	Enterococcus faecalis TX0860	492
A0A8E2WVH5	A0A8E2WVH5_9PSEU	unreviewed	Type I restriction enzyme M protein	DFQ13_11675	Actinokineospora mzabensis	672
A0A828M791	A0A828M791_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_00492	Enterococcus faecalis TX0860	479
A0A828LWU4	A0A828LWU4_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_01202	Enterococcus faecalis TX0860	473
A0A0F2IWD5	A0A0F2IWD5_9BACT	unreviewed	General secretion pathway M protein	MCHI_003690	Candidatus Magnetoovum chiemensis	174
A0A828LWP0	A0A828LWP0_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_00757	Enterococcus faecalis TX0860	474
A0A828M1G5	A0A828M1G5_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_01587	Enterococcus faecalis TX0860	488
A0A377KMW7	A0A377KMW7_9ENTE	unreviewed	M protein trans-acting positive regulator	NCTC8129_01923	Enterococcus durans	216
A0A828LW69	A0A828LW69_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_01096	Enterococcus faecalis TX0860	494
A0A828M4I7	A0A828M4I7_ENTFL	unreviewed	M protein trans-acting positive regulator (MGA)	HMPREF9515_01363	Enterococcus faecalis TX0860	496
A0A1X7MIL8	A0A1X7MIL8_9GAMM	unreviewed	General secretion pathway M protein	BMETH_45_4	methanotrophic bacterial endosymbiont of Bathymodiolus sp.	92
M3PTH5	M3PTH5_HELPX	unreviewed	M protein repeat protein	HMPREF1421_01049	Helicobacter pylori GAM265BSii	178
A0A8E2X4A2	A0A8E2X4A2_9PSEU	unreviewed	Type I restriction enzyme M protein	DFQ13_105626	Actinokineospora mzabensis	658
A0A2T5RT29	A0A2T5RT29_9FIRM	unreviewed	Type I restriction enzyme M protein	C7957_12442 C8C76_10161	Halanaerobium saccharolyticum	698
A0A293UJJ1	A0A293UJJ1_HELPX	unreviewed	M protein	BGL76_06010 D2C80_02960	Helicobacter pylori (Campylobacter pylori)	205
A0A2A6VLQ6	A0A2A6VLQ6_HELPX	unreviewed	M protein (Phage neck protein fibritin)	B0X30_07640 B0X39_07770 B0X44_07735 B0X54_05300 B0X55_05900 B0X64_02585 BB392_01960 BB448_00260 HG576_00285	Helicobacter pylori (Campylobacter pylori)	211
A0A6I4CM32	A0A6I4CM32_HELPX	unreviewed	M protein	F7214_02200 F7223_00455	Helicobacter pylori (Campylobacter pylori)	230
A0A293S5V4	A0A293S5V4_HELPX	unreviewed	M protein	BGL62_01030 D2C79_06930	Helicobacter pylori (Campylobacter pylori)	211
A0A1Q2R5V0	A0A1Q2R5V0_HELPX	unreviewed	Type I restriction enzyme M protein	hsdM HPF211_0460 HPF72_0469	Helicobacter pylori (Campylobacter pylori)	147
A0A2A6T7Y0	A0A2A6T7Y0_HELPX	unreviewed	M protein	BB384_00195 BB423_06610	Helicobacter pylori (Campylobacter pylori)	205
A0A2A6U5C3	A0A2A6U5C3_HELPX	unreviewed	M protein	B0X29_02285 BB437_07540	Helicobacter pylori (Campylobacter pylori)	232
A0A496GL05	A0A496GL05_HELPX	unreviewed	M protein	DD743_07560 EPC84_04975	Helicobacter pylori (Campylobacter pylori)	232
A0A293V308	A0A293V308_HELPX	unreviewed	M protein	BGL83_04060 DD783_06915 EPC72_02410	Helicobacter pylori (Campylobacter pylori)	257
A0A2A6XUW7	A0A2A6XUW7_HELPX	unreviewed	M protein	BB457_03750 BB471_02405 BB482_01825	Helicobacter pylori (Campylobacter pylori)	204
A0A0S1XR60	A0A0S1XR60_HELPX	unreviewed	M protein	APV63_00270 EC554_00655	Helicobacter pylori (Campylobacter pylori)	251
A0A6L4ZZT5	A0A6L4ZZT5_PEDPE	unreviewed	N-6 DNA methylase (Putative type I restriction enzymeP M protein) (EC 2.1.1.72)	C7M46_00344 GBO79_06735	Pediococcus pentosaceus	334
A0A293TNW6	A0A293TNW6_HELPX	unreviewed	M protein	BGL73_05210 D2C71_07065	Helicobacter pylori (Campylobacter pylori)	243
Q39L30	Q39L30_BURL3	unreviewed	General secretion pathway M protein (Type II secretion system protein M)	epsM Bcep18194_A3234 GAK33_06407	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	168
A0A1K1P302	A0A1K1P302_9FIRM	unreviewed	Type I restriction enzyme M protein	SAMN02910447_02514	Ruminococcus sp. YE71	564
A0A1I4E6I7	A0A1I4E6I7_9PROT	unreviewed	Type I restriction enzyme M protein	SAMN05216302_102630	Nitrosomonas aestuarii	71
A0A0M7KAY9	A0A0M7KAY9_ALCXX	unreviewed	General secretion pathway, M protein	ERS369984_05020	Alcaligenes xylosoxydans xylosoxydans (Achromobacter xylosoxidans)	195
L0E2E2	L0E2E2_THIND	unreviewed	General secretion pathway M protein	outM [H] TVNIR_3834	Thioalkalivibrio nitratireducens (strain DSM 14787 / UNIQEM 213 / ALEN2)	163
A0A3B0P9Q6	A0A3B0P9Q6_MYCSY	unreviewed	Probable type I restriction enzyme BthVORF4518P M protein (EC 2.1.1.72) (Fragment)	NCTC10124_01449	Mycoplasma synoviae	149
A0A5Q2SC43	A0A5Q2SC43_STRDY	unreviewed	M protein trans-acting positive regulator	EA458_04275	Streptococcus dysgalactiae subsp. dysgalactiae	501
A0A0D6QHI9	A0A0D6QHI9_9DELT	unreviewed	General secretion pathway, M protein	PSR1_01388	Anaeromyxobacter sp. PSR-1	185
A0A377L3Y4	A0A377L3Y4_9ENTE	unreviewed	M protein trans-acting positive regulator	NCTC8130_01594	Enterococcus durans	457
A0A542E759	A0A542E759_9ACTN	unreviewed	Type I restriction enzyme M protein	FB475_4078	Kribbella jejuensis	1053
M3SH41	M3SH41_HELPX	unreviewed	M protein repeat protein	HMPREF1429_00791	Helicobacter pylori GAM93Bi	332
E6NQ00	E6NQ00_HELPQ	unreviewed	Type II restriction enzyme M protein	HPF57_0142	Helicobacter pylori (strain F57)	134
A0A8G2CNK5	A0A8G2CNK5_ACIRU	unreviewed	Type I restriction enzyme M protein	SAMN05421828_13423	Acidiphilium rubrum	161
A0A8G2CNZ4	A0A8G2CNZ4_ACIRU	unreviewed	Type I restriction enzyme M protein	SAMN05421828_12360	Acidiphilium rubrum	358
I9UH16	I9UH16_HELPX	unreviewed	Type I restriction enzyme M protein	HPHPH6_1721	Helicobacter pylori Hp H-6	93
R6CIB4	R6CIB4_9BACE	unreviewed	M protein repeat protein	BN697_01990	Bacteroides sp. CAG:530	758
E6NQ01	E6NQ01_HELPQ	unreviewed	Type II restriction enzyme M protein	HPF57_0143	Helicobacter pylori (strain F57)	139
A0A8G2CNZ7	A0A8G2CNZ7_ACIRU	unreviewed	Type I restriction enzyme M protein	SAMN05421828_1473	Acidiphilium rubrum	512
B9BD31	B9BD31_9BURK	unreviewed	General secretion pathway M protein	BURMUCGD1_3531	Burkholderia multivorans CGD1	168
B2JJQ0	B2JJQ0_PARP8	unreviewed	General secretion pathway M protein	Bphy_3080	Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) (Burkholderia phymatum)	167
B5GL17	B5GL17_STRCL	unreviewed	M protein	SSCG_00041	Streptomyces clavuligerus	395
A0A1H2GBA4	A0A1H2GBA4_9ACTN	unreviewed	Type I restriction enzyme M protein	SAMN04488563_0400	Jiangella alkaliphila	663
A0A1S9D1N1	A0A1S9D1N1_9GAMM	unreviewed	Putative type I restriction enzymeP M protein (EC 2.1.1.72)	USCGTAYLOR_00748	Chromatiales bacterium USCg_Taylor	88
A0A5P9HQ15	A0A5P9HQ15_9BACI	unreviewed	General secretion pathway, M protein	FIU87_15435	Bacillus sp. THAF10	237
C3W4R2	C3W4R2_PPRV	unreviewed	Matrix protein	M	Peste-des-petits-ruminants virus (PPRV)	335
A0A385H745	A0A385H745_CVHOC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Human coronavirus OC43 (HCoV-OC43)	423
A0A1V0IGA4	A0A1V0IGA4_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Porcine hemagglutinating encephalomyelitis virus	424
Q3HS76	Q3HS76_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Rat coronavirus	439
M1UZJ1	M1UZJ1_9MONO	unreviewed	Matrix protein	M	Mumps orthorubulavirus	375
E9LUF7	E9LUF7_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
W5QKM1	W5QKM1_9MONO	unreviewed	Matrix protein		Mammalian orthorubulavirus 5	377
Q0ZJB0	Q0ZJB0_CVHK1	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Human coronavirus HKU1 (HCoV-HKU1)	385
A0A159D6U4	A0A159D6U4_9NIDO	unreviewed	M protein		Free State vervet virus	159
Q83624	Q83624_9MONO	unreviewed	Matrix protein		Measles morbillivirus	335
Q6TPL1	Q6TPL1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	263
A0A7T1TEC0	A0A7T1TEC0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	137
A0A899IGZ7	A0A899IGZ7_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	120
A0A7U1GI66	A0A7U1GI66_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	263
A0A514KH02	A0A514KH02_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	254
Q64FR0	Q64FR0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	262
I2E2X1	I2E2X1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	100
A0A0U2GN17	A0A0U2GN17_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Camel coronavirus HKU23	424
A0A0F6X2W0	A0A0F6X2W0_PTPV	unreviewed	M protein		Punta toro phlebovirus	1313
A0A0F6N399	A0A0F6N399_PI3B	unreviewed	Matrix protein	M	Bovine parainfluenza 3 virus (BPIV-3)	351
A0A1L1XGY7	A0A1L1XGY7_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A0A3S9Y2S0	A0A3S9Y2S0_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Bovine coronavirus	424
A0A1V0JAZ7	A0A1V0JAZ7_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bovine coronavirus	230
C0LNY4	C0LNY4_PPRV	unreviewed	Matrix protein	M	Peste-des-petits-ruminants virus (PPRV)	335
A0A6H2TX66	A0A6H2TX66_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Canine respiratory coronavirus	424
A0A899IHR4	A0A899IHR4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	123
A0A7U1BIP8	A0A7U1BIP8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	264
A0A7T1TEB9	A0A7T1TEB9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	137
A0A096X731	A0A096X731_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	70
A0A6G9F7S2	A0A6G9F7S2_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	128
Q64G06	Q64G06_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	79
A0A6G9F8W3	A0A6G9F8W3_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	128
G3C798	G3C798_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	222
A0A679DT09	A0A679DT09_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Bovine coronavirus	424
A0A140E064	A0A140E064_CVHOC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Human coronavirus OC43 (HCoV-OC43)	423
A0A891F041	A0A891F041_CVHOC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	hemagglutinin-esterase HE	Human coronavirus OC43 (HCoV-OC43)	423
A0A0A0YRB5	A0A0A0YRB5_CVHOC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Human coronavirus OC43 (HCoV-OC43)	423
A0A1D9ITT8	A0A1D9ITT8_9MONO	unreviewed	Matrix protein	M	Mumps virus genotype C	375
B5M124	B5M124_9MONO	unreviewed	M protein (Fragment)	M	Avian orthoavulavirus 1	40
C6KEM0	C6KEM0_9MONO	unreviewed	Matrix protein		Avian orthoavulavirus 1	364
A0A679DSJ5	A0A679DSJ5_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Bovine coronavirus	424
Q0ZVX1	Q0ZVX1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	262
A0A7T1WUL6	A0A7T1WUL6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	137
A0A7U1BIP6	A0A7U1BIP6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	264
A0A0K2GU19	A0A0K2GU19_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
G9BC60	G9BC60_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
E1A131	E1A131_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	119
D3JU90	D3JU90_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YHD1	A0A0G2YHD1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YHE4	A0A0G2YHE4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A6G9FA86	A0A6G9FA86_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	73
P89490	P89490_9FLAV	unreviewed	Pre-M protein (Fragment)	pre-M	Japanese encephalitis virus	80
Q76WA0	Q76WA0_9FLAV	unreviewed	Pre-M protein (Fragment)	pre-M	Japanese encephalitis virus	80
P89484	P89484_9FLAV	unreviewed	Pre-M protein (Fragment)	pre-M	Japanese encephalitis virus	80
Q9YS27	Q9YS27_9MONO	unreviewed	M protein (Matrix protein)	M	Bovine orthopneumovirus	256
Q83565	Q83565_9MONO	unreviewed	M protein (Fragment)	M	Measles morbillivirus	51
Q83558	Q83558_9MONO	unreviewed	M protein (Fragment)	M	Measles morbillivirus	51
A0A7S6R4K4	A0A7S6R4K4_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Bovine coronavirus	424
A0A679DSL2	A0A679DSL2_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Bovine coronavirus	424
A0A221S520	A0A221S520_PPRV	unreviewed	Matrix protein		Peste-des-petits-ruminants virus (PPRV)	335
B7U2Q3	B7U2Q3_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Sambar deer coronavirus US/OH-WD388-TC/1994	424
A0A3T0IBP1	A0A3T0IBP1_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Yak coronavirus	424
M1RGS9	M1RGS9_9MONO	unreviewed	Matrix protein	M	Mammalian orthorubulavirus 5	377
A0A4D6CL23	A0A4D6CL23_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Alphacoronavirus 1	123
A0A1Z2RX74	A0A1Z2RX74_9NIDO	unreviewed	M protein	ORF6	Olivier's shrew virus 1	171
A0A2I4Q082	A0A2I4Q082_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Bovine coronavirus	140
A0A1V0JAY6	A0A1V0JAY6_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Bovine coronavirus	424
I2E2Y7	I2E2Y7_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	109
A0A7T3RJZ0	A0A7T3RJZ0_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	ORF5 M	Canine coronavirus	287
A0A899IHG2	A0A899IHG2_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
A0A7U1BIQ9	A0A7U1BIQ9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	263
A0A7T1TEB6	A0A7T1TEB6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	136
V5R4V1	V5R4V1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	136
A0A0G2YHJ4	A0A0G2YHJ4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
B1P891	B1P891_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	108
A0A5C0ZUF3	A0A5C0ZUF3_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	136
